RecID,Filename,Duration,Keywords,SampleRate,BitDepth,Channels
823,CK_Transition-108.wav,00:01.4,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
824,CK_Transition-109.wav,00:00.9,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
825,CK_Transition-11.wav,00:01.0,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
826,CK_Transition-110.wav,00:01.1,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
827,CK_Transition-111.wav,00:00.7,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
828,CK_Transition-112.wav,00:01.3,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
829,CK_Transition-113.wav,00:00.8,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
830,CK_Transition-12.wav,00:01.1,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
831,CK_Transition-13.wav,00:01.0,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
832,CK_Transition-14.wav,00:00.7,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
833,CK_Transition-15.wav,00:00.7,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
834,CK_Transition-16.wav,00:01.5,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
835,CK_Transition-17.wav,00:01.6,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
836,CK_Transition-18.wav,00:01.9,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
837,CK_Transition-19.wav,00:01.8,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
838,CK_Transition-20.wav,00:01.2,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
839,CK_Transition-21.wav,00:03.1,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
840,CK_Transition-22.wav,00:03.1,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
841,CK_Transition-23.wav,00:04.8,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
842,CK_Transition-24.wav,00:01.9,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
843,CK_Transition-25.wav,00:01.0,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
844,CK_Transition-26.wav,00:03.8,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
845,CK_Transition-27.wav,00:06.4,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
846,CK_Transition-28.wav,00:01.7,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
847,CK_Transition-29.wav,00:01.1,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
848,CK_Transition-30.wav,00:00.6,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
849,CK_Transition-31.wav,00:02.5,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
850,CK_Transition-32.wav,00:00.4,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
851,CK_Transition-33.wav,00:01.6,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
852,CK_Transition-34.wav,00:01.6,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
853,CK_Transition-35.wav,00:04.8,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
854,CK_Transition-36.wav,00:11.7,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
855,CK_Transition-37.wav,00:10.4,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
856,CK_Transition-38.wav,00:03.3,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
857,CK_Transition-39.wav,00:01.6,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
858,CK_Transition-40.wav,00:01.2,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
859,CK_Transition-41.wav,00:03.3,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
860,CK_Transition-42.wav,00:02.6,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
861,CK_Transition-43.wav,00:04.3,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
862,CK_Transition-44.wav,00:01.0,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
863,CK_Transition-45.wav,00:02.1,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
864,CK_Transition-46.wav,00:02.2,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
865,CK_Transition-47.wav,00:02.3,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
866,CK_Transition-48.wav,00:00.5,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
867,CK_Transition-49.wav,00:01.5,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
868,CK_Transition-50.wav,00:00.9,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
869,CK_Transition-51.wav,00:00.5,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
870,CK_Transition-52.wav,00:00.5,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
871,CK_Transition-53.wav,00:00.5,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
872,CK_Transition-54.wav,00:01.2,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
873,CK_Transition-55.wav,00:00.5,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,24,2
874,CK_Transition-56.wav,00:00.7,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
875,CK_Transition-57.wav,00:01.1,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
876,CK_Transition-58.wav,00:01.6,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
877,CK_Transition-59.wav,00:00.9,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
878,CK_Transition-60.wav,00:01.0,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
879,CK_Transition-61.wav,00:00.8,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
880,CK_Transition-62.wav,00:00.7,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
881,CK_Transition-63.wav,00:00.7,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
882,CK_Transition-64.wav,00:01.3,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
883,CK_Transition-65.wav,00:00.8,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
884,CK_Transition-66.wav,00:00.7,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
885,CK_Transition-67.wav,00:00.7,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
886,CK_Transition-68.wav,00:00.9,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
887,CK_Transition-69.wav,00:00.6,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
888,CK_Transition-70.wav,00:00.8,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
889,CK_Transition-71.wav,00:00.6,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
890,CK_Transition-72.wav,00:00.9,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
891,CK_Transition-73.wav,00:00.8,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
892,CK_Transition-74.wav,00:01.1,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
893,CK_Transition-75.wav,00:01.1,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
894,CK_Transition-76.wav,00:01.4,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
895,CK_Transition-77.wav,00:00.9,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
896,CK_Transition-78.wav,00:00.7,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
897,CK_Transition-79.wav,00:01.3,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
898,CK_Transition-80.wav,00:01.1,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
899,CK_Transition-81.wav,00:01.9,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
900,CK_Transition-82.wav,00:00.7,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
901,CK_Transition-83.wav,00:01.2,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
902,CK_Transition-84.wav,00:01.6,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
903,CK_Transition-85.wav,00:01.0,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
904,CK_Transition-86.wav,00:01.2,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
905,CK_Transition-87.wav,00:01.2,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
906,CK_Transition-88.wav,00:00.9,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
907,CK_Transition-89.wav,00:00.9,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
908,CK_Transition-90.wav,00:01.0,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
909,CK_Transition-91.wav,00:01.5,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
910,CK_Transition-92.wav,00:00.8,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
911,CK_Transition-93.wav,00:00.4,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
912,CK_Transition-94.wav,00:02.2,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
913,CK_Transition-95.wav,00:01.2,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
914,CK_Transition-96.wav,00:00.5,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
915,CK_Transition-97.wav,00:00.3,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
916,CK_Transition-98.wav,00:00.8,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
917,CK_Transition-99.wav,00:00.8,"sci-fi, futuristic, weapon, transition, synth, misc, load, reload, unload, force, energy",48000,16,2
918,DS_Heavy_01_Shot-1.wav,00:02.8,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
919,DS_Heavy_01_Shot-2.wav,00:02.8,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
920,DS_Heavy_01_Shot-3.wav,00:02.8,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
921,DS_Heavy_01_Shot-4.wav,00:02.9,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
922,DS_Heavy_02_Shot-1.wav,00:04.7,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
923,DS_Heavy_02_Shot-2.wav,00:04.8,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
924,DS_Heavy_02_Shot-3.wav,00:04.7,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
925,DS_Heavy_02_Shot-4.wav,00:04.6,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
926,DS_Heavy_03_NoReverb_Shot-1.wav,00:02.0,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
927,DS_Heavy_03_NoReverb_Shot-2.wav,00:02.1,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
928,DS_Heavy_03_NoReverb_Shot-3.wav,00:02.2,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
929,DS_Heavy_03_Shot-1.wav,00:03.4,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
930,DS_Heavy_03_Shot-2.wav,00:03.3,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
931,DS_Heavy_03_Shot-3.wav,00:03.5,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
932,DS_Heavy_04_Shot-1.wav,00:03.0,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
933,DS_Heavy_04_Shot-2.wav,00:03.2,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
934,DS_Heavy_04_Shot-3.wav,00:03.3,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
935,DS_Heavy_05_Shot-1.wav,00:03.3,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
936,DS_Heavy_05_Shot-2.wav,00:03.7,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
937,DS_Heavy_05_Shot-3.wav,00:03.8,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
938,DS_Heavy_06_Shot-1.wav,00:02.1,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
939,DS_Heavy_06_Shot-2.wav,00:02.1,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
940,DS_Heavy_06_Shot-3.wav,00:02.1,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
941,DS_Heavy_06_Shot-4.wav,00:02.6,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
942,DS_Heavy_06_Shot-5.wav,00:02.9,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
943,DS_Heavy_07_Shot-1.wav,00:01.4,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
944,DS_Heavy_07_Shot-2.wav,00:01.6,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
945,DS_Heavy_07_Shot-3.wav,00:01.6,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
946,DS_Heavy_07_Shot-4.wav,00:01.2,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
947,DS_Heavy_07_Shot-5.wav,00:01.0,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,24,2
948,DS_Heavy_08_Shot-1 .wav,00:01.4,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
949,DS_Heavy_08_Shot-2 .wav,00:01.2,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
950,DS_Heavy_08_Shot-3 .wav,00:01.2,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
951,DS_Heavy_08_Shot-4 .wav,00:01.5,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
952,DS_Heavy_08_Shot-5 .wav,00:01.4,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
953,DS_Heavy_09_Shot-1 .wav,00:02.1,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
954,DS_Heavy_09_Shot-2 .wav,00:01.9,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
955,DS_Heavy_09_Shot-3 .wav,00:01.3,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
956,DS_Heavy_09_Shot-4 .wav,00:01.8,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
957,DS_Heavy_10_Shot-1 .wav,00:01.7,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
958,DS_Heavy_10_Shot-2 .wav,00:01.6,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
959,DS_Heavy_10_Shot-3 .wav,00:01.6,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
960,DS_Heavy_10_Shot-4 .wav,00:01.6,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
961,DS_Heavy_11_Shot-1 .wav,00:01.4,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
962,DS_Heavy_11_Shot-2 .wav,00:01.3,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
963,DS_Heavy_11_Shot-3 .wav,00:01.2,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
964,DS_Heavy_11_Shot-4 .wav,00:01.3,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
965,DS_Heavy_11_Shot-5 .wav,00:01.2,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
966,DS_Heavy_12_Shot-1 .wav,00:01.9,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
967,DS_Heavy_12_Shot-2 .wav,00:02.0,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
968,DS_Heavy_12_Shot-3 .wav,00:01.8,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
969,DS_Heavy_12_Shot-4 .wav,00:02.5,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
970,DS_Heavy_12_Shot-5 .wav,00:02.0,"sci-fi, futuristic, weapon, gun, cannon, launcher, blast, heavy, huge, massive",48000,16,2
971,DS_Light_01_Shot-1.wav,00:01.2,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
972,DS_Light_01_Shot-2.wav,00:01.2,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
973,DS_Light_01_Shot-3.wav,00:01.2,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
974,DS_Light_02_Shot-1.wav,00:01.5,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
975,DS_Light_02_Shot-2.wav,00:01.3,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
976,DS_Light_02_Shot-3.wav,00:01.3,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
977,DS_Light_02_Shot-4.wav,00:02.0,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
978,DS_Light_02_Shot-5.wav,00:01.7,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
979,DS_Light_03_Shot-1.wav,00:01.6,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
980,DS_Light_03_Shot-2.wav,00:01.6,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
981,DS_Light_03_Shot-3.wav,00:02.0,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
982,DS_Light_03_Shot-4.wav,00:01.8,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
983,DS_Light_04_Shot-1.wav,00:01.8,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
984,DS_Light_04_Shot-2.wav,00:01.8,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
985,DS_Light_04_Shot-3.wav,00:01.9,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
986,DS_Light_04_Shot-4.wav,00:02.0,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
987,DS_Light_05_Shot-1.wav,00:01.1,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
988,DS_Light_05_Shot-2.wav,00:01.0,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
989,DS_Light_05_Shot-3.wav,00:01.0,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
990,DS_Light_05_Shot-4.wav,00:01.1,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
991,DS_Light_06_Shot-1.wav,00:01.0,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
992,DS_Light_06_Shot-2.wav,00:01.0,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
993,DS_Light_06_Shot-3.wav,00:01.0,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
994,DS_Light_06_Shot-4.wav,00:01.1,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
995,DS_Light_07_Shot-1.wav,00:01.5,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
996,DS_Light_07_Shot-2.wav,00:01.5,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
997,DS_Light_07_Shot-3.wav,00:01.3,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
998,DS_Light_07_Shot-4.wav,00:01.5,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
999,DS_Light_07_Shot-5.wav,00:01.5,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1000,DS_Light_08_Shot-1.wav,00:01.5,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1001,DS_Light_08_Shot-2.wav,00:01.0,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1002,DS_Light_08_Shot-3.wav,00:01.0,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1003,DS_Light_08_Shot-4.wav,00:01.3,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1004,DS_Light_08_Shot-5.wav,00:01.1,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1005,DS_Light_08_Shot-6.wav,00:01.3,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1006,DS_Light_09_Shot-1.wav,00:01.4,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1007,DS_Light_09_Shot-2.wav,00:01.1,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1008,DS_Light_09_Shot-3.wav,00:01.3,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1009,DS_Light_09_Shot-4.wav,00:01.3,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1010,DS_Light_09_Shot-5.wav,00:01.2,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1011,DS_Light_10_Shot-1.wav,00:00.9,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1012,DS_Light_10_Shot-2.wav,00:01.0,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1013,DS_Light_10_Shot-3.wav,00:01.1,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1014,DS_Light_10_Shot-4.wav,00:01.0,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1015,DS_Light_11_Shot-1.wav,00:01.3,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1016,DS_Light_11_Shot-2.wav,00:01.3,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1017,DS_Light_11_Shot-3.wav,00:01.3,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1018,DS_Light_11_Shot-4.wav,00:01.3,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1019,DS_Light_12_Shot-1.wav,00:00.6,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1020,DS_Light_12_Shot-2.wav,00:00.8,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1021,DS_Light_12_Shot-3.wav,00:00.7,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
1022,DS_Light_12_Shot-4.wav,00:00.8,"sci-fi, futuristic, weapon, gun, pistol, blaster, laser, taser, light, small, shot",48000,24,2
